user_id,first_name,last_name,email,country,plan,account_status,created_at,kyc_verified,device_type
63a75e08-2909-4547-b0d3-4314f80ec6c9,Carla,lester,daniellemitchell@example.com,italy,basic,active,2023-09-03,True,Android
e11e1499-33f8-49f1-ab4d-a7c346247c23,Alexis,Jones,awilliams@example.com,Italy,basic,active,2024-12-26,True,Web
b4913361-bf9d-48b2-bb15-3204edbac096,Roger,Moreno,michaelbennett@example.net,Brazil,standard,active,2025-02-25,True,iOS
7b6af3bb-436b-4f2d-8ed5-a3c6ba0ea30c,Matthew,,,,,suspended,2022-04-20,False,Android
d99ee387-913b-4381-a7b1-9f5601e0853f,John,Mathis,chasemurphy@example.net,UK,standard,active,2025-02-19,False,iOS
d815f7d9-8a05-4111-8959-c1ae6542eec6,Penny,avila,samueljacobs@example.org,canada,basic,churned,2022-02-26,True,Android
cb41c0a9-6121-46a3-94ed-19a96de28ab1,Christopher,,,,,churned,2024-01-05,True,iOS
25af8a36-034d-4821-9415-88a1872e0738,Alexander,Cochran,lopezrachel@example.com,Italy,basic,churned,2023-12-17,False,iOS
0749f1d9-e896-4821-b8ad-73f38a33815b,Brianna,Sanchez,josephwhite@example.net,France,basic,active,2022-12-22,False,Android
37c67d02-2ff1-4192-b0d4-74ae8ac819b0,Raymond,perez,samanthaboyle@example.org,south africa,standard,active,2024-06-12,True,Android
ac6ffa47-0b62-4c23-9087-24a377de6913,Matthew,Moore,shortmary@example.org,Germany,basic,active,2023-02-04,False,Android
4a5c698b-151d-43e7-9eb4-b59563270f18,Kara ,Ruiz,brentmorris@example.com ,France,basic,active,2022-01-16,True,Android
f57642a6-035e-46ef-9ac4-f5861ab26210,Kevin,silva,gperkins@example.net,ghana,premium,active,2021-12-08,True,iOS
2093e0d7-56fe-45d6-932b-139cec425aac,Amy,maxwell,burkebrian@example.net,germany,basic,active,2023-01-06,False,Android
630d084c-36d2-41dc-a03e-40c16736be21,James,Jordan,karencantu@example.com,UK,basic,active,2024-08-30,True,Android
de39880e-0fd9-494d-940c-e6d9bbef7ce2,Ryan,Ponce,timothyvaughan@example.net,France,premium,active,2021-06-19,True,Android
cb865256-04af-484a-8f10-3b2f206e1a29,Michelle,Hernandez,renee78@example.net,UK,basic,active,2022-08-15,True,Android
de43a962-114f-4c54-8221-44efa85b7e4f,William,Roman,justinshepherd@example.net,Nigeria,standard,active,2021-08-20,True,iOS
be1827f1-b69a-4b3b-8189-59c3969207c8,Veronica,garcia,brittany93@example.com,australia,premium,active,2025-03-30,True,Android
e1bba894-e174-4fd2-a5bc-c2da4cd3c9ba,Cory,murphy,williamsrichard@example.org,australia,premium,active,2025-08-27,False,iOS
c1b2039f-c37a-4f7c-a511-8d7bec5705f3,Brandon,Rhodes,thomasadam@example.org,Algeria,basic,active,2025-07-31,True,Web
09ee8061-c069-4459-93b7-e92d4568a31e,Carolyn,Tate,mejiajessica@example.net,USA,premium,active,2025-02-19,True,iOS
a8100d09-abac-4dc8-9896-448855e9907d,Kelly,Johnson,xdixon@example.org,India,standard,active,2021-10-13,False,Web
3887ceac-e486-4755-9565-e41e82059d0c,Travis,Walker,egarcia@example.com,Kenya,standard,active,2024-05-07,True,iOS
224a0aa3-2321-41f1-a2a9-99c4e074eafe,Anita,Martin,wsmith@example.org,India,basic,active,2023-11-20,False,Android
b9fe4367-3f9e-4d33-89b8-8abcc31b6ed4,Shannon,Poole,ifernandez@example.net,USA,premium,churned,2021-05-02,False,Web
5b77c8dd-2740-42d6-a7b6-091fa622710b,Jane,Johnston,daisywillis@example.net,USA,premium,active,2024-12-27,True,iOS
c96ea28f-e965-4c13-8460-f66d305ab909,Randy,Parker,barbara66@example.com,Egypt,basic,active,2024-07-19,True,iOS
71ca0e76-8f6a-4fcb-b49d-a7f8ecde1455,Brittney,Bishop,donnacaldwell@example.org,Italy,standard,churned,2021-07-10,True,Android
5ee28f6f-566a-49a1-a867-111f5fdd513c,Andrea ,Morris,ashley57@example.org ,India,premium,active,2023-09-27,True,iOS
1ad53063-bc44-473b-92e2-73862ca4fa93,Bill,lawson,lekevin@example.com,nigeria,standard,churned,2023-07-28,False,Android
013a51a9-d44d-4dd3-b754-f6ec7e993a16,Todd,Becker,nelsonwilliam@example.org,Morocco,standard,active,2023-05-30,False,Android
42423e76-dba2-4206-9b5a-b39b7d1696f7,Rhonda ,Walton,hholmes@example.org ,Germany,basic,active,2021-09-25,True,Android
5a4d3944-2a57-4326-9842-2abaf117875d,Sean,Pope,brownchristy@example.org,Germany,standard,active,2021-07-23,False,Web
6d523684-2651-40e9-a84f-9f0a0caab1d7,Patricia ,Brown,john22@example.org ,USA,premium,active,2023-07-24,True,Web
6c026e96-0a73-49bb-99be-6d0eefadffa7,Glenn,Tucker,bensonbrandy@example.org,UK,standard,active,2024-08-24,True,Web
fdbb4f62-0cfc-4ec0-80e9-b94a52b7ea8b,Jessica,Harrison,qdavis@example.net,Algeria,basic,active,2021-06-18,True,Web
19592b4f-3d4d-44bf-a07e-abded3949375,Gary,Joseph,fsmith@example.net,USA,basic,active,2024-12-03,False,iOS
1f0d49b2-32ab-4b9b-bdb7-76a0e1c88fd3,David,Figueroa,jade61@example.net,USA,basic,active,2021-06-09,True,iOS
c661aa42-6a6d-4fdf-b475-e92a267841ab,Angela,Vance,marydaniels@example.net,Brazil,basic,active,2025-08-01,True,Web
e9c2b737-4ac8-4b3c-abce-5454c52e9c5f,Christopher,Valencia,austinconrad@example.net,India,basic,active,2021-07-02,False,iOS
c70acab5-5852-4b37-9633-d30509bb4e1d,Samuel,Morgan,ericsalazar@example.org,Germany,premium,active,2025-05-04,False,Web
7bd912ca-6760-4726-a42e-342e8c1f73e2,Tammy,hernandez,cjones@example.org,brazil,standard,active,2024-02-28,True,Android
18ac1798-93e9-4fb9-ba38-8352c377b7b1,Tiffany,,,,,active,2021-11-07,False,Android
23ed176f-bd23-4a9b-8b76-ddfa670ddfee,Elizabeth ,Kim,ngonzales@example.com ,Italy,basic,churned,2021-10-14,False,Android
8c369055-95d0-4c37-a7d1-af17c572c097,Tonya,Barajas,dylanrandolph@example.org,France,premium,active,2021-10-14,True,Android
5dc88dc3-5952-4ffc-a37d-7a5bd0ab8e2f,John,Hayes,michael80@example.com,UK,standard,churned,2022-08-07,False,Android
d7ab8ee9-f2e4-44e0-a56f-d4a7f8fb2e1c,Kristi,Vargas,pbruce@example.com,Egypt,standard,active,2023-11-27,False,iOS
fccd57d7-0c53-42a2-a489-4f8c33b83d08,Micheal,Sanders,lsullivan@example.net,France,standard,churned,2025-06-14,False,Android
6172bc44-14a7-42f5-acb5-b5f67667ec08,Tim,Michael,tiffanysingh@example.com,USA,basic,active,2023-12-18,False,iOS
d080e800-3d9c-4500-96c9-ec57b836f47b,Suzanne,Cole,rmitchell@example.org,France,basic,active,2025-09-15,True,iOS
c636275c-8d59-4719-82ad-b0435d3c2d5c,Jeffrey,stephenson,ojohnson@example.org,india,standard,suspended,2025-04-27,True,Android
93e71a10-e79d-46d7-b947-3e2e5c68fb06,Abigail,Velazquez,cjones@example.com,USA,basic,suspended,2025-06-05,True,iOS
026f6064-2dfd-4beb-bd30-9e7401723872,Adrian,Campos,danielshannon@example.com,India,standard,active,2023-04-04,True,Android
ee0b91fc-47e4-4e48-894c-d3f7b561b707,Erin,Solomon,annhays@example.org,Canada,basic,active,2023-11-14,False,Web
52aab2ec-7157-42e3-b957-90ec09e7b8e4,Sylvia,Edwards,crystal90@example.net,USA,basic,active,2025-04-13,False,Android
7f1ccb5f-59c4-4f18-b3e8-c5ba3d50475c,Stephen,Osborne,williamsjames@example.com,USA,standard,churned,2025-09-30,True,iOS
e11586d7-99bc-438a-97ea-c8d46300ec76,Shane,Johnson,anthonymoon@example.net,Ghana,basic,active,2021-04-23,True,Android
cd06c61b-9d1c-48bb-81eb-da5f7e498f22,Kenneth,Gray,debbie89@example.org,Nigeria,basic,churned,2024-12-07,True,Android
fc746743-0751-4f40-af82-0be45fe179ae,Laura,Soto,alvin80@example.net,Germany,standard,churned,2022-06-15,True,iOS
5139b701-b48f-4681-bf29-ba44a1ae9cec,Erin,myers,ashley83@example.net,nigeria,basic,churned,2025-04-29,False,iOS
8ed5f1d6-c598-4478-b639-f820ad311e24,Donald,,,,,active,2024-03-26,False,Android
032a3dad-d61e-4ea5-bc14-bd33352d4a0b,Renee,keller,danielle88@example.com,spain,basic,churned,2021-12-08,True,iOS
b7c34e33-313b-4ba3-a1a9-3a09042ea435,Jeffrey,holloway,ejohnson@example.com,usa,standard,churned,2022-04-13,False,iOS
2cbd95d9-374a-48c8-9d39-49c00a58d4f5,Richard,Bishop,carterjavier@example.net,Morocco,basic,active,2023-01-16,True,iOS
b4cd9c0e-ce31-4212-8ebc-ed6b34996fad,Renee,Foster,cpierce@example.com,Uganda,premium,active,2025-01-02,False,iOS
d5b59a07-62da-4669-bf19-6905f63de89c,Michael,Mcclure,rmurillo@example.net,Germany,basic,churned,2022-07-10,False,Android
c21e3897-5919-4157-8fe1-b994e7a91bfa,Joshua,James,julieburns@example.net,USA,standard,active,2022-04-03,False,Web
ecb6007d-b756-41b7-a0d1-8d67a35daaa1,Anthony,Bray,brad54@example.net,Portugal,basic,active,2022-08-02,False,iOS
eef355c1-c8e5-4b64-88d4-c74cb578921b,Shelby,Roy,rkramer@example.net,USA,basic,active,2022-08-21,True,iOS
b071fafe-fb43-459b-ae00-c80f8cb6f0a8,Daniel,Ortiz,bauerjonathan@example.com,Canada,basic,active,2023-10-08,False,Android
f24bda6a-4e9a-4d30-b04e-9817955f1078,Jessica,Peterson,jennifer38@example.com,Nigeria,standard,churned,2021-11-05,True,iOS
de214cdd-3bb5-4cdb-97cb-7ebef88db70f,Brian,Lee,karenrobertson@example.org,UK,basic,churned,2021-01-20,False,iOS
d91fa9fc-1b5a-46b5-b6e5-fe480a91fa50,Sarah,Manning,fvalenzuela@example.org,Brazil,premium,churned,2021-08-01,True,Web
0871be4d-f7c9-40e4-a3d9-5f84f07605ff,Dale,bailey,ucarpenter@example.net,france,premium,suspended,2021-10-19,False,iOS
9a4cfada-4a6e-4f23-9bbb-b796e4fc8446,Frank,gray,piercebenjamin@example.org,ghana,premium,active,2024-12-06,False,Android
4865c634-0230-4aa6-b13b-0efe6115c9a9,Brett,Campbell,smallrhonda@example.org,Nigeria,standard,active,2024-07-29,False,iOS
9dcc3d02-b349-4ac8-ad06-d77f20c6eabb,Bobby,Robertson,katherineschmidt@example.com,Australia,basic,suspended,2022-04-30,True,Web
e012f414-6a1b-4f75-8de4-6000366b1ead,Joshua,Mahoney,samuel66@example.org,Ghana,basic,churned,2022-10-31,True,iOS
37334c60-ecce-489d-9011-519780b91567,Patricia,Martinez,arichards@example.net,USA,basic,churned,2024-04-12,True,iOS
b159d682-e9c9-4ba9-a625-580f243b18b6,Christopher ,Richardson,molinamarcus@example.org ,Italy,basic,active,2023-01-04,False,iOS
f19ef8e6-dc1c-470f-be2f-46a8c89ae4d4,Alexis,Atkinson,kennethsanchez@example.com,Germany,basic,active,2021-11-19,False,iOS
826e6688-517f-4e2b-99fd-09b5277900e1,Daniel,Williams,janice42@example.net,India,standard,active,2022-11-03,True,Android
8c9464f3-1334-4963-a2e0-c725c30a469e,David,Estrada,mariahpatel@example.org,Portugal,basic,active,2022-09-05,True,Web
f97cc108-fed9-4bcf-a308-5788edcf6bdc,Jeffrey,Schmidt,christopher22@example.com,USA,basic,active,2025-03-13,True,iOS
306e853c-4731-4ab3-aa97-abc400bdaebe,Lori,Hill,alexanderstewart@example.net,USA,standard,active,2021-05-07,False,Web
722d9b85-2f9f-44cd-b19a-cf9d7f51cd91,Jason,thomas,kperez@example.org,usa,premium,active,2024-07-14,False,iOS
b0827909-f6ce-4040-a0ad-4dfb7d7d4df4,Mitchell,Brown,jenniferblack@example.net,Australia,premium,active,2021-05-13,True,Android
fcf64cae-9326-4e78-bcd8-242bf9024a02,William,Hawkins,nhoover@example.org,Kenya,basic,churned,2025-07-15,True,iOS
ecfae9aa-cae1-468b-8dba-9cf27cc34a58,Lisa,Lee,houstonjulie@example.com,Italy,basic,active,2025-08-10,False,Android
7bbb1d6a-e2e5-4ff3-a896-45714f4a85d7,Charles,Smith,jessica22@example.org,France,basic,active,2022-01-19,True,iOS
991cb477-b4f8-4cff-8362-ecc5cfb4d526,Rachel,Mccoy,dustinlara@example.com,USA,standard,active,2024-08-18,True,iOS
5562cd4e-d79a-4324-8f62-495963e5df8c,Deborah,,,,,active,2021-10-09,True,Android
3e37c2b6-0ee0-41e6-bae7-13507eb44bd4,Paul,Morales,baileymiller@example.org,Kenya,basic,suspended,2024-01-19,False,Web
8ef9e422-c55a-49a4-a6a2-64027bd3b963,Nicholas ,nelson,nathaniel93@example.com ,nigeria,basic,active,2023-09-20,True,Android
429ff53f-76fa-4fd0-809f-c1a9bffb4092,Sheryl,Walker,andersonshannon@example.com,Germany,basic,active,2024-05-07,True,Web
d27297fe-dab2-4c78-8fbd-b5f9206d5f68,Stephen,Watkins,morrisonthomas@example.com,Nigeria,basic,suspended,2023-12-21,True,Android
521539e5-3468-4d09-b016-63956c6719e1,Alex ,Carroll,gonzalesjeffrey@example.org ,UK,basic,active,2022-05-09,True,Web
b5a8b703-4eba-4e66-a417-3c41c7438812,Carmen,martin,jessicamorgan@example.net,ghana,basic,suspended,2022-03-26,True,Web
c563a852-00d1-4e0e-870f-0cfdd906080b,Brandon,Chapman,hmeyer@example.net,France,premium,suspended,2021-12-22,True,Android
ac393531-9aca-4e0f-a6c6-3fc66681c2b9,Michael,Olson,gpayne@example.net,Kenya,standard,suspended,2021-02-27,False,iOS
2bbcf2ee-6d55-4261-820a-21cd3ac9d9e9,Joanne,Jimenez,brian77@example.com,Australia,basic,suspended,2025-09-10,False,Web
1be0b389-0da1-4200-812b-963afb7e660a,Jeffrey,Wise,chase00@example.com,Spain,basic,active,2021-07-04,True,Android
040ca29e-2d42-4dcb-9fff-bfbb604851ff,Richard,Curry,charles60@example.org,USA,basic,active,2024-06-11,True,iOS
0f96fbde-f137-44e6-b232-e7cba7e21b62,Charles,Daniel,alexis94@example.net,India,premium,churned,2022-10-25,True,iOS
8c510564-251d-42e7-8aea-f6f13a798223,Anthony,Singh,lthompson@example.net,India,basic,active,2023-12-14,False,Web
422733d1-3f49-460a-abf9-a17724a17379,Robert,gray,stewartvictoria@example.net,france,premium,active,2021-07-26,True,iOS
684ab9d8-629e-43c6-9722-84c8a40a3a25,Anthony ,anderson,achen@example.com ,portugal,standard,active,2024-08-02,False,Android
a9d40fc9-232c-4945-b06d-05c3309f3754,Mary,Villanueva,ramirezangelica@example.net,USA,premium,active,2024-06-10,False,iOS
9d0fb6a2-d542-4ac2-94ec-bd7c24755b05,Mercedes,elliott,oscarschroeder@example.org,australia,basic,active,2024-11-11,True,iOS
09d700b2-0ea2-470b-a02c-2913711b4e93,Geoffrey,kennedy,kenneth80@example.net,usa,standard,active,2025-04-28,False,iOS
59d7f368-0103-4028-9953-55d911797781,Christopher,Huerta,vrodgers@example.org,Canada,premium,suspended,2022-03-29,False,iOS
7c180d4c-d1b0-42cc-b4f0-2cb53224d43e,Nancy,fisher,kleinamber@example.org,spain,basic,active,2022-12-12,False,iOS
c57dd904-24e1-429d-bd9b-87ed49a37ae3,Andrew,Coffey,flowersraven@example.net,Algeria,basic,churned,2024-08-01,False,iOS
206108f1-78dc-4c5b-a154-a7e25f88de89,Susan,garcia,psanchez@example.com,usa,basic,active,2022-12-19,True,iOS
5d5b59c5-104b-4c81-8a43-742169922e93,Tanya,romero,browngina@example.com,usa,basic,churned,2021-12-07,False,Android
eeb317eb-d8b7-4f01-9577-403b7d3c639b,Kendra,Warner,xfranklin@example.com,France,standard,active,2023-09-09,False,Android
e6cccc85-ca57-4c1f-9d53-b9230e66f4c5,Betty,Johnson,sbrown@example.org,Nigeria,basic,active,2025-06-25,False,iOS
e4fb90f5-e482-41e8-8004-1f089b135bd4,Patrick,evans,paul14@example.com,germany,premium,active,2021-12-15,False,iOS
f8e10ab4-0221-4bf4-8337-b9066dc4fecb,Tiffany,,,,,suspended,2022-11-24,True,Android
95334080-d756-4ea9-8675-0af753919e97,Bradley ,Johnson,kjordan@example.net ,Italy,basic,suspended,2021-12-04,False,iOS
28972663-a361-48d4-b458-0af7663a46a4,Megan,Parrish,david25@example.net,USA,basic,suspended,2023-04-19,False,Android
de0a00cc-241f-4b04-ac7d-f81fc02c7328,Dwayne,Pitts,mcooper@example.org,Nigeria,basic,active,2022-05-02,True,iOS
e3df2eb0-ce7d-427d-8b84-03bef02f00c7,Christopher,ortiz,kimjared@example.org,australia,basic,active,2021-01-08,True,iOS
aa624086-7c06-4089-adb2-263a8b6babee,Kaitlin,parks,ritablack@example.net,brazil,standard,active,2021-02-22,True,Android
e5367943-c776-4713-9417-8b95fc1e3e28,Colleen,Martin,llawrence@example.org,Portugal,basic,active,2025-05-27,True,Android
28fa3d20-cfcf-470e-aa26-194c8028bcc5,Amanda ,Nguyen,juliegonzales@example.org ,Brazil,basic,active,2022-01-14,True,iOS
5576c0dd-27d4-4fba-85f4-33fb7b608258,Crystal,Wagner,sarahfrank@example.net,UK,basic,active,2022-06-24,True,iOS
5a133060-60dc-4589-863a-2b9bd5fff5d2,Kaitlyn,Hill,amber53@example.com,USA,standard,active,2021-06-25,False,Web
461a976c-8c75-4c9c-92ed-dc8c6b520d9e,Amanda,Ramirez,rebeccaphillips@example.org,France,standard,active,2021-05-05,False,Web
669da6fa-8751-4d9d-a64b-de3daa889bc3,Michael,Barnett,roytodd@example.org,France,standard,churned,2023-08-31,True,iOS
4194e63d-abe4-4594-8c1b-24421000e8a8,Sharon,jackson,zstewart@example.net,germany,basic,churned,2021-03-13,True,Web
57994456-e1f2-4a3d-823d-6375d512de47,Victoria,Jackson,gibsonsamuel@example.net,Kenya,standard,active,2021-09-04,False,iOS
72564a84-54b3-4741-bbec-f7acc956e45d,Brad ,West,perezroger@example.com ,Uganda,basic,active,2022-01-30,True,iOS
f0f5b98a-aa47-4917-868f-b8d0a0cdfa19,Christine,wilson,brooksmichelle@example.net,portugal,basic,suspended,2024-07-08,True,Android
ec4a72ad-05d1-4e4f-9728-d84b89201822,Helen,,,,,churned,2021-06-28,True,iOS
dae86521-fab1-473c-b26e-9e9477e254fb,Carol ,Cooke,monicabowman@example.com ,Germany,basic,active,2021-01-26,False,Android
1546315a-f8b2-4b66-8074-7bca533f87d0,Kimberly,Morrison,ehughes@example.com,Spain,basic,active,2021-10-31,True,Android
1f7e0043-bf1f-4e31-8752-6ed29cdca28a,Manuel,,,,,active,2025-05-16,True,iOS
02851c89-9c2b-4514-8977-17280418b196,Diane,Watson,aaron77@example.org,Spain,basic,active,2023-02-24,False,Android
eddeb40c-3c8c-4ab9-b9d2-d595031ef9a7,Ryan,Kirby,kimberlyevans@example.org,Italy,basic,active,2024-06-20,False,Android
496811b7-f897-45e0-921d-da67c10a77ca,Matthew,larson,ericcampbell@example.net,usa,premium,active,2022-05-02,True,Android
e53a2a71-2ac0-421d-b5c5-eb4a1e7a058b,Brian,,,,,active,2025-06-14,True,iOS
bb6f8243-37a4-4f97-8a79-a3f484766c2a,Aaron,Kaiser,walshgeorge@example.net,Spain,standard,active,2022-04-12,True,Web
fd895255-3898-4cb6-99db-84fe180b449a,Kevin,Vazquez,kelly87@example.com,Italy,premium,active,2023-05-04,False,iOS
b96a8812-285e-4c0a-bcb3-a9f51ca17fb2,Laurie,Harrison,staceykane@example.com,Italy,premium,active,2023-09-20,False,Web
102cf8ba-245f-4360-97ab-6cc90ce2b20d,Gregory,Reyes,susancarter@example.net,South Africa,standard,active,2022-09-30,False,iOS
a83122fb-885a-4281-9b11-76c625e73832,Courtney,Wolfe,hedwards@example.com,Nigeria,standard,active,2021-12-22,True,Web
f9bca8d3-74c6-482f-831b-e2e3460adab7,Anna,Torres,padillacarrie@example.org,Egypt,basic,active,2023-01-09,False,iOS
177a4e2f-55d5-4906-9c8a-0e2e66f24be3,Christine,Gonzalez,martinezkenneth@example.com,South Africa,standard,active,2021-09-11,False,iOS
85f71f5e-917b-49f3-8637-402cc3124933,Patrick,kelly,davidfinley@example.com,italy,basic,suspended,2023-08-30,True,iOS
aaabb5d7-0148-4285-8e35-4581d6ddc9c8,Linda,Nichols,brandon38@example.com,USA,premium,churned,2024-11-11,True,iOS
0d2324a6-6264-421e-9919-c08902d81281,Joseph ,Myers,ashleywright@example.org ,USA,premium,churned,2022-03-15,False,Android
8ee1fec2-158d-48c0-b42a-7c2f182fab10,Kenneth,Owen,pwatson@example.net,Brazil,basic,active,2021-02-11,False,Web
e26890e5-d922-43f9-90f5-e1b9ea0bb945,Kim,Holmes,dherrera@example.com,India,basic,active,2021-12-21,False,iOS
88043225-eddb-4394-840e-eddc04d54537,Kevin,Paul,cdawson@example.net,UK,premium,active,2024-12-23,False,iOS
2003d5e3-516c-4564-91af-e1bd7e597c6f,Michael,Roberts,lindsey01@example.com,France,basic,active,2023-08-14,True,Android
37df7c62-fbbf-4d3b-9ac6-6d4699abc2fc,Kevin,Stewart,margaretspencer@example.org,Canada,standard,active,2024-09-18,False,Web
9bd3b907-8d1d-4ea2-a5fb-b8b6d1b44c59,Kristen,Vega,irhodes@example.com,Australia,standard,active,2024-11-02,True,iOS
72cb61d4-bc6f-4f59-b4c4-466bdd5774a7,John,Weber,schmidttyler@example.com,Portugal,standard,churned,2022-06-19,False,Web
579ca1b7-b492-43c3-851a-7136a1925d45,Alexandra,Irwin,craig91@example.net,Brazil,basic,active,2022-05-08,False,Web
6cc03b56-ba84-44a6-9c7c-46f5ea962d6d,Rachel,Wright,mhoward@example.net,Kenya,standard,active,2024-10-26,True,iOS
ba7ef62d-3e90-4e8a-ba56-353f4cd4f5bf,Joseph,williams,mjones@example.com,spain,basic,suspended,2023-04-09,True,iOS
4cb36b4b-ed8a-4642-91a9-d02e0c02b4e5,Stephanie,brooks,lleonard@example.com,india,standard,active,2025-01-27,False,Android
9fa4f50a-7833-4515-8a3b-be72dd3b6186,Jennifer,Kirby,fergusonadam@example.net,Canada,basic,suspended,2023-01-05,True,Web
8b4fdeeb-0989-43fa-8347-a00b673d9a4b,Deborah,Sherman,samantharomero@example.org,Egypt,premium,active,2021-07-19,True,Android
4373955b-8d57-4c69-968d-b86173195b65,Dennis,Clark,michaeljohnson@example.org,Nigeria,standard,suspended,2024-10-24,False,Android
9d4276f5-09c5-4fc0-8475-7af46e7ee6e0,William,Castro,anita12@example.com,UK,basic,churned,2023-05-12,False,iOS
38981393-ca0b-42f3-a44b-048fa9c10276,Jeremy,Anderson,kristenbarber@example.com,UK,basic,churned,2023-08-22,True,Android
dc3abb28-4252-4b9e-8da8-83d130dc05be,Rodney,hogan,angelavillegas@example.com,australia,standard,active,2022-02-03,True,Web
cbd742c1-1221-486b-97bd-70b9a88bfb33,Tracey,murphy,elizabetharroyo@example.com,france,basic,active,2021-11-05,True,iOS
2f501119-522c-42ab-a159-a2ac3017bc43,Charles,perkins,michaelterry@example.net,france,standard,suspended,2023-07-27,True,Web
6e0ca2ff-4d40-4b50-8ac0-50f52cbf59b8,Arthur,Reilly,kaitlinashley@example.org,UK,basic,active,2021-12-29,True,iOS
a6e9c41d-54c0-40f9-b5b2-7fc13e84b356,Jacob,price,leandrew@example.com,italy,basic,churned,2024-03-26,False,Android
8794f931-aa76-494e-93dd-6da45fc7ede1,Ronald,Carr,paigefoster@example.com,Nigeria,basic,active,2024-07-21,True,iOS
334593a3-a4d4-40cf-996b-d574e140246e,Aaron ,Rojas,sellersjennifer@example.net ,Italy,basic,active,2025-02-05,True,iOS
90eeec0e-0c27-44ab-8a01-8d0c473b08c3,Jennifer,Fritz,cjohnson@example.com,Germany,premium,active,2024-10-17,True,Android
021b7307-3929-41c6-a3c2-ed0ec4ba6854,Richard,Phillips,ftaylor@example.com,UK,premium,active,2021-07-30,True,Android
5eede16b-c614-4494-97b1-27b6663a8657,Bryan,atkinson,carolnichols@example.com,usa,premium,active,2022-08-19,True,Android
c4e95524-0b8e-4728-829b-7c09ec98a85a,Robert,Duncan,mary08@example.net,Spain,basic,active,2021-10-02,True,Web
5c242198-836b-46c1-90a6-258433e01b35,Isaac,Carter,nancy07@example.net,Germany,basic,suspended,2025-07-21,True,iOS
e082a9bd-7d7b-4684-91b8-ee1ae8aa820c,Patricia,Perez,turnerjason@example.org,Nigeria,basic,churned,2024-04-22,True,iOS
ac5a239b-49df-421d-b077-95f2f840df93,Marissa ,Davis,cordovakarina@example.org ,India,standard,active,2024-08-04,True,Android
0f1ff778-8a5b-40ae-987f-fb11f1053220,Kimberly,Rogers,laura70@example.com,USA,premium,active,2024-08-31,False,iOS
2cb4b59c-f2c0-4398-a27c-f59b99b898aa,Deborah,Lewis,murphylydia@example.com,USA,basic,active,2022-06-02,True,iOS
b84d7626-cf09-4fad-9ad5-c3ace39a0b06,Wesley,Reynolds,alexandervalencia@example.net,India,standard,active,2024-09-17,True,Android
e1d449a9-8c4f-4803-87bd-67dc5790a3f1,Steven,Rose,lauraferguson@example.com,Canada,standard,active,2021-08-03,True,Android
7b2af35c-3eff-4a01-b2d1-618681e666fb,Paula,Matthews,grobinson@example.org,Germany,standard,active,2024-06-01,True,iOS
a8682697-5b57-466c-93a6-72539359deea,Jeanette,Bailey,xpatton@example.com,Spain,basic,churned,2022-08-28,True,Android
34dceeb7-25b1-4e16-8cad-301647c24f1f,Leah,Hall,hernandezvincent@example.net,Ghana,standard,active,2022-04-26,True,Android
b8848019-80bf-440f-bc95-77e5c4bca5cb,Michelle,smith,finleykathryn@example.org,tunisia,premium,active,2021-11-02,False,Android
7314edf3-d728-4e17-92d6-ac3ced88c3e9,Tyler,hodges,josephcruz@example.org,usa,standard,suspended,2024-08-12,True,Web
7f4984c7-afcb-4468-9aa7-ead4f417a0dd,Brian,Martinez,rachel05@example.org,Germany,basic,active,2021-12-24,False,Web
f01c9cf9-4538-48c1-90d5-ee04ded1c89a,Jamie,Brown,crystalgutierrez@example.net,France,standard,active,2021-08-26,True,Android
a5707b31-cb55-4343-9d3d-8b310989167f,Sandra,brown,kevin55@example.org,usa,premium,active,2021-12-16,True,Web
0fecddbe-46a8-4410-9767-9617e61500d9,Lisa,,,,,churned,2023-02-03,False,iOS
a7380a55-beee-4f09-91fc-7d7597d30dc4,Andrea,Hernandez,whitebarbara@example.net,France,premium,active,2023-03-01,False,Android
2578f590-5d0c-4019-8a69-55de59473d15,Christina,gray,smithamy@example.net,france,premium,active,2021-09-29,False,iOS
e6b2c4d8-191d-4e1a-9352-b8ceb77e0624,Jacqueline,Krueger,daniel84@example.net,Uganda,basic,active,2024-04-24,True,Android
ed81a6a9-77c0-4902-8f6b-c2fefee45e56,Mark,simmons,mcdowellmelissa@example.com,italy,standard,churned,2024-06-06,True,Android
918e9720-ce9a-4a0f-9000-403be1f9ee1f,Curtis ,gonzalez,robert19@example.net ,egypt,premium,active,2023-09-27,True,iOS
b735f0e2-f3e1-417e-bfca-3b7253919a22,Melissa,Rodriguez,parkercody@example.com,USA,basic,active,2024-12-13,False,Android
0ae75bb5-f91b-4b27-b22f-d33fd91877e1,Tina,Garcia,spencerlogan@example.net,Nigeria,standard,active,2024-10-03,False,Android
d37f8530-b3f3-4aaa-9698-52726dab07c7,Gregory ,Walker,yvetterodriguez@example.net ,India,standard,active,2025-01-28,True,iOS
dfe5a0e8-5887-4508-8bf0-7b0f61d2aac2,Marie,Williamson,matthew53@example.net,Brazil,basic,churned,2024-02-18,False,Android
a0bb1af5-efc0-4340-94ff-cd2791960bcb,Ryan,Wood,melissahuffman@example.net,USA,premium,active,2023-08-20,False,Web
9d4f846c-7945-4ef8-9f17-7477a5801669,Robert,Roberts,matthewsmartha@example.com,USA,basic,active,2022-07-24,True,iOS
